0 qid:1 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:87 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:87 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:87 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:88 23:0.999912 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:88 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:88 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:88 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:89 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:89 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:89 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:89 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:89 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:89 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:90 23:0.867970 844:0.674003 2628:0.000086 2895:0.018792 1144:0.000000
1 qid:90 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.998714 844:0.000000 2628:0.000000 2895:0.018815 1144:0.979232
0 qid:90 23:0.675223 844:0.678416 2628:0.000086 2895:0.015792 1144:0.218328
0 qid:90 23:0.325750 844:0.663818 2628:0.000086 2895:0.015023 1144:0.877025
0 qid:90 23:0.000000 844:0.683217 2628:0.000086 2895:0.013730 1144:0.898490
0 qid:90 23:0.475073 844:0.677576 2628:0.000086 2895:0.015001 1144:0.687364
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:90 23:0.997017 844:0.688027 2628:0.000142 2895:0.000000 1144:0.979232
0 qid:91 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:91 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:91 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:91 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:91 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:91 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:92 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:92 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:92 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:92 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:92 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:93 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:93 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:93 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:93 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:93 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:94 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:94 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:94 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:94 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:94 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:95 23:0.458921 844:0.000000 2628:0.000000 2895:0.039118 1144:0.000000
1 qid:95 23:0.999342 844:0.577570 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:95 23:0.999316 844:1.000000 2628:0.000066 2895:0.064005 1144:0.853724
0 qid:95 23:1.000000 844:0.539068 2628:0.000009 2895:0.064005 1144:0.213181
0 qid:95 23:0.000000 844:0.143071 2628:0.000000 2895:0.017586 1144:0.025186
0 qid:95 23:0.998755 844:0.116231 2628:0.000000 2895:0.028835 1144:0.213181
0 qid:95 23:0.998755 844:0.189562 2628:0.000000 2895:0.006021 1144:0.213181
0 qid:95 23:0.998755 844:0.163793 2628:0.000000 2895:0.014179 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:95 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:96 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:96 23:0.999912 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:96 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:96 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:96 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:97 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:97 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:97 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:97 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:97 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:97 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:98 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:98 23:0.999912 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:98 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:98 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:98 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:99 23:0.999912 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:99 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:99 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:99 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:100 23:0.458921 844:0.000000 2628:0.000000 2895:0.039118 1144:0.000000
1 qid:100 23:0.999342 844:0.577570 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:100 23:0.999316 844:1.000000 2628:0.000066 2895:0.064005 1144:0.853724
0 qid:100 23:1.000000 844:0.539068 2628:0.000009 2895:0.064005 1144:0.213181
0 qid:100 23:0.000000 844:0.143071 2628:0.000000 2895:0.017586 1144:0.025186
0 qid:100 23:0.998755 844:0.116231 2628:0.000000 2895:0.028835 1144:0.213181
0 qid:100 23:0.998755 844:0.189562 2628:0.000000 2895:0.006021 1144:0.213181
0 qid:100 23:0.998755 844:0.163793 2628:0.000000 2895:0.014179 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:100 23:0.998755 844:0.206786 2628:0.000009 2895:0.000000 1144:0.213181
0 qid:101 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:101 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:101 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:101 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:101 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:101 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.867970 844:0.030298 2628:0.000000 2895:0.018792 1144:0.000000
1 qid:102 23:1.000000 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.675223 844:0.043425 2628:0.000000 2895:0.015792 1144:0.218328
0 qid:102 23:0.325750 844:0.000000 2628:0.000000 2895:0.015023 1144:0.877025
0 qid:102 23:0.000000 844:0.057707 2628:0.000000 2895:0.013730 1144:0.898490
0 qid:102 23:0.475073 844:0.040924 2628:0.000000 2895:0.015001 1144:0.687364
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:102 23:0.997017 844:0.072014 2628:0.000057 2895:0.000000 1144:0.979232
0 qid:103 23:0.761019 844:0.000000 2628:0.000402 2895:0.002853 1144:0.802307
0 qid:103 23:0.999912 844:1.000000 2628:1.000000 2895:1.000000 1144:1.000000
0 qid:103 23:0.863574 844:0.081532 2628:0.000402 2895:0.005777 1144:0.000000
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:0.638635 844:0.060738 2628:0.000402 2895:0.000000 1144:0.790153
0 qid:103 23:0.993052 844:0.001260 2628:0.000000 2895:0.005245 1144:0.999080
1 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:0.000000 844:0.101555 2628:0.000402 2895:0.000595 1144:0.931062
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
0 qid:103 23:1.000000 844:0.117876 2628:0.000421 2895:0.011879 1144:0.972594
